,,,,,,,,,,,,,,,,,NEW Efficacy,,,,,,,,,,,,,,Efficacy,,,,,Estimated Efficacy,,,,,,,,,,,,,,Impact,,,,,,,,,,,,,,,,,,,,,Efficacy,,,,,,,Estimated Efficacy,,,,,,,Impact,,,,,,,,OVERALL IMPACT,,,,,,,,,,,,,,,,,,,,,,Region,Country,Year,% febrile children under 5 receiving any antimalarial treatment,% febrile children under 5 receiving ACT only ,Source,,,REGION AVERAGE ,
Country,WHO Region,Population,1st Line (p.falc.),% febrile children under 5 receiving any antimalarial treatment  ,% febrile children under 5 receiving ACT only ,DALY,Prevalence,% p. falc.,Estimated p. falc. DALY,Estimated p. falc. prevalence (prevalence * % p. falc),# p. falc. treated,# Treated by AL,# Treated by AS+SP,# Treated by DHA-PPQ,# Treated by AS+MQ,# Treated by AS+AQ,AL,AS+SP,DHA-PPQ,AS+MQ,AS+AQ,CQ+PQ,AL+PQ,QN+CL,DHA-PPQ+PQ,ART+NQ,ART+PPQ,QN+D,SP,AS+MQ+PQ,AL,AS+SP,DHA-PPQ ,AS+MQ,AS+AQ,AL,AS+SP,DHA-PPQ,AS+MQ,AS+AQ,CQ+PQ,AL+PQ,QN+CL,DHA-PPQ+PQ,ART+NQ,ART+PPQ,QN+D,SP,AS+MQ+PQ,Impact of AL,Impact of AS+SP,Impact of DHA-PPQ,Impact of AS+MQ,Impact of AS+AQ,Impact of CQ+PQ,Impact of AL+PQ,Impact of QN+CL,Impact of DHA-PPQ+PQ,Impact of ART+NQ,Impact of ART+PPQ,Impact of QN+D,Impact of SP,Impact of AS+MQ+PQ,IMPACT of P.falc,,1st Line (p.vivax.),% p. vivax,Estimated p. vivax DALY,Estimated p. vivax prevalence,p. vivax treatment coverage,CQ+PQ,AL,AL+PQ,CQ,AS+AQ,DHA-PPQ+PQ,CQ+PG,CQ+PQ,AL,AL+PQ,CQ,AS+AQ,DHA-PPQ+PQ,CQ+PG,CQ+PQ,AL,AL+PQ,CQ,AS+AQ,DHA-PPQ+PQ,CQ+PG,IMPACT of P.VIVAX,,Company,Drug(s),Final Impact,,used in column AB-AF,,,,,,,,,,,,,,,,,AFR,Angola,2006-2007,29.30%,1.60%,MIS 2006-2007,,REGION, receiving any antimalarial treatment  ,5 receiving ACT only 
,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,"UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.","UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.",,,,,Col H * Col I,Col F * Col K,"if Col D includes AL, Col L * (1 / # of treatment regimens)","if Col D includes AS+SP, Col L * (1 / # of treatment regimens)",,"if Col D includes AS+MQ, Col L * (1 / # of treatment regimens)","if Col D includes AS+AQ, Col L * (1 / # of treatment regimens)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Col J * Col F* Col AF/(1-Col F* Col AF,Col J * Col F* Col AG/(1-Col F* Col AG,Col J * Col F* Col AH/(1-Col F* Col AH,Col J * Col F* Col AI/(1-Col F* Col AI,Col J * Col F* Col AJ/(1-Col F* Col AJ,,DO NOT include into website (average of global average),,,,,,,,Col AY + Col AZ+ Col BA+ Col BB+ Col BC,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,, Col G* ColBP, Col H* ColBP, Col Eif  Col AC = CQ+PQ,,,,,,,,,,,,,,,,,,,,,, Col BQ* ColBS* ColCA/(1- ColBS* ColCA),, ,,,,,,AL,AS+SP,DHA-PPQ ,AS+MQ,AS+ AQ,CQ+PQ,AL+PQ,QN+CL,DHA-PPQ+PQ,ART+NQ,art+ppq,QN+D,SP,AS+MQ+PQ,,EUR,Azerbaijan,2000,0.80%,0.00%,MICS 2000,,AFR,33.38%,11.04%
Myanmar,SEA,"50,155,896",AL; AS+MQ; DHA-PPQ,4.63%,0.27%,"1,225,710.00","420,808",71.00%,"870,254.10","298,773.68",7.97,2.66,,2.66,2.66,,,,,,,,,,,,,,,,97.50%,,97.10%,98.20%,96.60%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,32%,"392,227.20","134,658.56",4.63%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,AFR,"2,173,170",AL,20.30%,6.30%,"24,977.40",556,100.00%,"24,977.40",556.00,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,AL,0%,0.00,0.00,20.30%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,WPR,"10,025",,5.74%,0.12%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,SEA,"27,023,137",AL,4.63%,0.27%,"30,423.00","3,894",25.00%,"7,605.75",973.50,0.03,0.03,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,84%,"25,555.32","3,270.96",4.63%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,EUR,"16,615,394",,22.38%,7.04%,5.52,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,WPR,"250,000",,5.74%,0.12%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,WPR,"4,350,700",,5.74%,0.12%,20.38,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,AMR,"5,737,723",CQ+PQ,2.00%,7.04%,"1,712.03",692,22.00%,376.65,152.24,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.21,,CQ+PQ,84%,"1,438.11",581.28,2.00%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,AFR,"16,425,578",AL,33.38%,11.04%,"2,053,540.00","620,058",79.00%,"1,622,296.60","489,845.82",540.57,540.57,,,,,,,,,,,,,,,,,,,95.60%,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,33.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,AFR,"158,578,261",AL; AS+AQ,49.10%,5.90%,"25,052,500.00","551,187",100.00%,"25,052,500.00","551,187.00",325.20,162.60,,,,162.60,,,,,,,,,,,,,,,100.00%,,97.30%,97.10%,100.00%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,49.10%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niue,WPR,"1,496",,5.74%,0.12%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,WPR,"54,424",,5.74%,0.12%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,EUR,"4,889,252",,22.38%,7.04%,2.07,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,EMR,"3,041,460",AL+PQ,18.78%,5.60%,2.40,24,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,,0.00,0.00,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,EMR,"170,560,182",AS+SP,18.78%,5.60%,"214,312.00","240,591",28.00%,"60,007.36","67,365.48",37.72,,37.72,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,64%,"137,159.68","153,978.24",18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,WPR,"20,470",,5.74%,0.12%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,AMR,"3,643,222",SP,2.80%,7.04%,785.05,418,5.00%,39.25,20.90,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,100%,785.05,418.00,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,WPR,"7,108,239",AL,5.74%,0.12%,"120,896.00","93,956",80.00%,"96,716.80","75,164.80",0.90,0.90,,,,,,,,,,,,,,,,,,,97.30%,90.00%,90.10%,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,AL+PQ,12%,"14,507.52","11,274.72",5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,AMR,"6,209,877",AL,2.80%,7.04%,6.66,18,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,30%,2.00,5.40,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,AMR,"29,373,646",AS+MQ,2.80%,7.04%,"1,272.50","31,546",8.00%,101.80,"2,523.68",1.78,,,,1.78,,,,,,,,,,,,,,,,,98.90%,98.20%,100.00%,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,89%,"1,132.53","28,075.94",2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,WPR,"93,726,624",AL+PQ,5.74%,0.12%,"49,318.90","18,560",65.00%,"32,057.29","12,064.00",0.14,,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,397.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,397.90,,CQ+PQ,25%,"12,329.73","4,640.00",5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,397.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,EUR,"38,042,794",,22.38%,7.04%,31.86,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,EUR,"10,573,100",,22.38%,7.04%,3.25,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,AMR,"3,721,525",,2.80%,7.04%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,EMR,"1,779,676",,18.78%,5.60%,207.74,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of Korea,WPR,"49,554,112",*,5.74%,0.12%,27.66,"1,267",0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,97%,26.83,"1,228.99",5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of Moldova,EUR,"3,562,045",,22.38%,7.04%,14.11,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,EUR,"20,246,871",,22.38%,7.04%,18.02,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,EUR,"142,849,449",*,22.38%,7.04%,447.09,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,AFR,"10,246,842",AL,10.80%,10.50%,"627,201.00","638,669",100.00%,"627,201.00","638,669.00",670.60,670.60,,,,,,,,,,,,,,,,,,,98.50%,86.90%,98.60%,,93.80%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,10.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts and Nevis,AMR,"51,445",,2.80%,7.04%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,AMR,"172,580",,2.80%,7.04%,0.15,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,AMR,"109,315",,2.80%,7.04%,0.09,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,2.80%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WPR,"186,205",,5.74%,0.12%,6.23,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,5.74%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,EUR,"31,110",,22.38%,7.04%,,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,AFR,"174,776",AS+AQ,8.40%,3.60%,"7,591.82","2,740",99.00%,"7,515.90","2,712.60",0.98,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,8.40%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,EMR,"27,425,676",AS+SP,18.78%,5.60%,865.90,29,46.00%,398.31,13.34,0.01,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CQ+PQ,62%,536.86,17.98,18.78%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,AFR,"12,916,229",AL; AS+AQ,8.20%,3.40%,"653,870.00","343,670",100.00%,"653,870.00","343,670.00",116.85,58.42,,,,58.42,,,,,,,,,,,,,,,99.10%,,99.50%,100.00%,100.00%,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,*,0%,0.00,0.00,8.20%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,EUR,"7,291,436",,22.38%,7.04%,11.35,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,22.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,AFR,"89,770",,33.38%,11.04%,0.88,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20%,42.20%,42.20%,42.20%,42.20%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,33.38%,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
