Uruguay,AMR,"3,374,415","2,562.44",IPT,2HRZE/4HR,,2HRZE/4HR,,,,,970.0,800.0,92%,646,104,92.00%,736,118,618,16.10%,83.90%,644.80,103.81,541.00,332.50,"1,732.84",65.90%,65.90%,300.21,"2,392.18",141.23,1,0.00%,0,2.40%,,,19.40%,188,1,0.53%,452.36,0.58,0.19,0.03,0.35,13.97,17,6,38.00%,44.74,1.84,"2,694.81",0.00%,6.10%,0.00%,0.00%,5.44%,6.10%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,33.55%,5.19%,61.26%,100.00%,B
US Virgin Islands,AMR,"106,267",,IPT,,,,,,,,11.0,8.0,,,,34.00%,3,1,2,23.00%,77.00%,6.45,1.48,4.96,0.00,0.00,65.90%,65.90%,0.00,0.00,1.41,,,,,,,19.40%,2,,0.00%,0.00,0.00,0.00,0.00,0.00,0.14,0,0,38.00%,0.00,0.00,0.00,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,,,,0.00%,B
Uzbekistan,EUR,"28,562,400","157,641.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"39,000.0","27,000.0",100%,"20,330",427,100.00%,"27,000",567,"26,433",2.10%,97.90%,"17,226.17",361.81,"16,864.36","2,112.44","98,463.53",65.90%,65.90%,"1,907.28","135,928.79","8,894.18",430,23.00%,593,62.00%,"1,869.57",956.45,36.20%,"14,118",628,4.45%,"51,929.18",566.49,121.55,18.82,426.12,879.64,"1,271",483,38.00%,"5,135.85",211.21,"138,613.77",27.10%,60.00%,9.40%,14.80%,27.10%,60.00%,9.40%,14.80%,19%,2.87%,78.56%,29%,4.53%,66.23%,21.46%,3.32%,75.22%,100.00%,A
Vanuatu,WPR,"236,295","2,118.71",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,250.0,160.0,8%,9,0,7.80%,12,0,12,0.00%,100.00%,128.96,0.00,128.96,0.00,"1,707.69",65.90%,65.90%,0.00,"2,357.46",28.25,,0.00%,,24.00%,,,19.40%,48,0,0.00%,374.03,0.00,0.00,0.00,0.00,2.79,4,2,38.00%,36.99,1.52,"2,358.99",,,0.00%,0.00%,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,34.01%,5.26%,60.73%,100.00%,A
Venezuela,AMR,"29,028,033","32,536.30",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,,"8,100.0",78%,"5,213",479,78.00%,"6,318",581,"5,737",9.19%,90.81%,"6,528.64",599.89,"5,928.75","2,409.65","23,814.76",65.90%,65.90%,"2,175.62","32,876.26","1,429.94",0,,21,,,,19.40%,0,21,100.00%,"5,743.82","2,650.99",0.00,0.00,0.00,141.42,0,0,38.00%,568.07,23.36,"37,726.23",,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,,,,0.00%,B
Viet Nam,WPR,"86,932,500","473,572.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"210,000.0","137,000.0",43%,"42,356","3,515",43.00%,"58,910","4,889","54,021",8.30%,91.70%,"110,422.64","9,163.65","101,258.99","31,676.27","350,024.99",65.90%,65.90%,"28,599.78","483,209.13","24,185.40",,4.00%,,23.00%,,,19.40%,"40,739",101,0.25%,"83,602.38",49.80,15.19,2.35,32.27,"2,391.96","3,667","1,393",38.00%,"8,268.37",340.04,"512,198.75",9.70%,19.30%,1.50%,2.70%,9.70%,19.30%,1.50%,2.70%,29%,4.48%,66.56%,39%,6.09%,54.59%,30.49%,4.72%,64.79%,100.00%,A
Wallis and Futuna Islands,WPR,,,IPT,,IPT,,,,,,7.0,6.0,,10,0,34.00%,2,0,2,0.00%,100.00%,4.84,0.00,4.84,0.00,0.00,65.90%,65.90%,0.00,0.00,1.06,,4.50%,,24.00%,,,19.40%,1,,0.00%,0.00,0.00,0.00,0.00,0.00,0.10,0,0,38.00%,0.00,0.00,0.00,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
West Bank and Gaza Strip,EMR,"3,811,102",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,300.0,39.0,,31,0,34.00%,13,0,13,0.00%,100.00%,31.43,0.00,31.43,0.00,0.00,65.90%,65.90%,0.00,0.00,6.88,0,3.70%,0,20.00%,,,19.40%,58,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.68,5,2,38.00%,0.00,0.00,0.00,,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,23.22%,3.60%,73.18%,100.00%,A
Yemen,EMR,"23,606,779","176,224.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"17,000.0","12,000.0",,0,0,34.00%,"4,080",,"4,080",0.00%,100.00%,"11,737.90",0.00,"11,737.90",0.00,"172,375.00",65.90%,65.90%,0.00,"237,963.50",238.51,3,1.70%,1,15.00%,176.47,6.67,2.18%,371,0,0.00%,"3,502.59",0.00,0.00,0.00,0.00,23.59,33,13,38.00%,346.41,14.25,"237,977.75","7.5%,",11.30%,2.20%,2.90%,"7.5%,",11.30%,2.20%,2.90%,#VALUE!,#VALUE!,#VALUE!,38%,5.91%,55.93%,,,,0.00%,A
Zambia,AFR,"13,850,033","264,642.00",IPT,,IPT,,,,,,"47,000.0","69,000.0",84%,"40,704","26,571",84.00%,"57,960","37,835","20,125",65.28%,34.72%,"55,614.32","36,304.25","19,310.07","139,241.00","74,061.69",65.90%,65.90%,"125,717.52","102,242.08","12,180.97",,0.30%,,8.10%,,,19.40%,"9,118",,0.00%,"46,718.77",0.00,0.00,0.00,0.00,"1,204.71",821,312,38.00%,"4,620.54",190.02,"228,149.63",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,28.60%,4.43%,66.97%,100.00%,A
Zimbabwe,AFR,"14,086,317","340,933.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"54,000.0","58,000.0",86%,"41,062","31,849",86.00%,"49,880","38,689","11,191",77.56%,22.44%,"46,748.27","36,259.45","10,488.82","213,138.70","61,654.90",65.90%,65.90%,"192,438.06","85,114.52","10,239.07",,1.90%,,8.30%,,,19.40%,"10,476",27,0.26%,"60,186.86",37.28,11.28,1.75,24.24,"1,012.66",943,358,38.00%,"5,952.55",244.80,"277,834.66",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,30.27%,4.69%,65.04%,100.00%,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOTAL,"6,980,303.31","46,613,513.87",,,,,,,,,,,,Total,"200,628.94","7,819.27","1,210.56","16,881.25",,,,,TOTAL,"29,255.06","53,823,701.17",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Incidence Data,,,used in column N,,,DALYs (Disability-Adjusted Life Years),used in column D,,,,,used in column O,,TB Notifications Spreadsheet,,,used on column p,used on column q,used on column ah,used on column aj,,,,,,Total Impact by Region,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,country,g_whoregion,year,e_inc_num,,,location,DALYS,,,Country,Year,TB patients with known HIV status (%),,country,year,conf_mdr_tx,hivtest,hivtest_pos,mdr_new,mdr_ret,,,,,,EMR,"4,799,351.99",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,EMR,2010,53000,,,Afghanistan,"424,662.00",,,Afghanistan,2010,18.00%,,Afghanistan,2010,0,5170,2,13,6,,,,,,AFR,"14,513,287.23",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Albania,EUR,2010,490,,,Albania,"2,210.93",,,Albania,2010,42.00%,,Albania,2010,0,186,0,1,1,,,,,,WPR,"4,659,859.96",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Algeria,AFR,2010,28000,,,Algeria,"100,018.00",,,Angola,2010,4.90%,,Algeria,2010,56,,,,,,,,,,AMR,"1,285,460.20",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,American Samoa,WPR,2010,5,,,American Samoa,,,,Antigua and Barbuda,2010,86.00%,,American Samoa,2010,0,3,0,0,0,,,,,,EUR,0.00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Andorra,EUR,2010,8,,,Andorra,28.58,,,Argentina,2010,14.00%,,Andorra,2010,0,0,0,0,0,,,,,,SEA,"26,276,873.81",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Angola,AFR,2010,82000,,,Angola,"282,554.00",,,Armenia,2010,70.00%,,Angola,2010,3,2434,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Anguilla,AMR,2010,3,,,Anguilla,,,,Australia,2010,54.00%,,Anguilla,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Antigua and Barbuda,AMR,2010,8,,,Antigua and Barbuda,35.14,,,Azerbaijan,2010,75.00%,,Antigua and Barbuda,2010,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina,AMR,2010,8400,,,Argentina,"35,133.00",,,Bahamas,2010,100.00%,,Argentina,2010,,1121,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Armenia,EUR,2010,1900,,,Armenia,"6,661.82",,,Bahrain,2010,65.00%,,Armenia,2010,128,1242,17,40,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Aruba,AMR,2010,7,,,Aruba,,,,Bangladesh,2010,1.10%,,Aruba,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,WPR,2010,1400,,,Australia,"2,280.60",,,Barbados,2010,100.00%,,Australia,2010,31,686,24,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Austria,EUR,2010,760,,,Austria,"1,806.32",,,Belarus,2010,93.00%,,Austria,2010,15,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan,EUR,2010,12000,,,Azerbaijan,"36,243.90",,,Belgium,2010,89.00%,,Azerbaijan,2010,286,6290,48,93,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas,AMR,2010,36,,,Bahamas,257.69,,,Belize,2010,98.00%,,Bahamas,2010,0,33,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bahrain,EMR,2010,280,,,Bahrain,"1,121.14",,,Benin,2010,98.00%,,Bahrain,2010,0,161,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,SEA,2010,341000,,,Bangladesh,"1,207,620.00",,,Bolivia,2010,22.00%,,Bangladesh,2010,339,1778,4,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Barbados,AMR,2010,7,,,Barbados,78.89,,,Botswana,2010,81.00%,,Barbados,2010,0,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Belarus,EUR,2010,6500,,,Belarus,"32,962.20",,,Brazil,2010,63.00%,,Belarus,2010,200,5153,190,507,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,EUR,2010,1200,,,Belgium,"2,794.83",,,Brunei Darussalam,2010,100.00%,,Belgium,2010,19,969,66,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Belize,AMR,2010,170,,,Belize,544.3,,,Bulgaria,2010,67.00%,,Belize,2010,0,142,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Benin,AFR,2010,6500,,,Benin,"76,239.00",,,Burkina Faso,2010,93.00%,,Benin,2010,9,3774,592,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bermuda,AMR,2010,1,,,Bermuda,,,,Burundi,2010,71.00%,,Bermuda,2010,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bhutan,SEA,2010,1600,,,Bhutan,"4,924.34",,,Cote d'Ivoire,2010,73.00%,,Bhutan,2010,10,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia,AMR,2010,13000,,,Bolivia,"65,783.80",,,Cambodia,2010,77.00%,,Bolivia,2010,14,1897,130,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"Bonaire, Saint Eustatius and Saba",AMR,2010,0,,,"Bonaire, Saint Eustatius and Saba",,,,Cameroon,2010,78.00%,,"Bonaire, Saint Eustatius and Saba",2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bosnia and Herzegovina,EUR,2010,2300,,,Bosnia and Herzegovina,"5,630.79",,,Canada,2010,48.00%,,Bosnia and Herzegovina,2010,6,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Botswana,AFR,2010,11000,,,Botswana,"18,661.80",,,Central African Republic,2010,39.00%,,Botswana,2010,92,6147,4018,45,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,AMR,2010,86000,,,Brazil,"270,727.00",,,Chad,2010,39.00%,,Brazil,2010,573,51764,9338,21,552,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands,AMR,2010,1,,,British Virgin Islands,,,,China,2010,16.00%,,British Virgin Islands,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Brunei Darussalam,WPR,2010,270,,,Brunei Darussalam,610.92,,,Colombia,2010,43.00%,,Brunei Darussalam,2010,0,237,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Bulgaria,EUR,2010,2800,,,Bulgaria,"8,693.79",,,Congo,2010,40.00%,,Bulgaria,2010,56,1773,2,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Burkina Faso,AFR,2010,9100,,,Burkina Faso,"177,180.00",,,Costa Rica,2010,99.00%,,Burkina Faso,2010,25,4761,839,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Burundi,AFR,2010,14000,,,Burundi,"374,071.00",,,Cuba,2010,100.00%,,Burundi,2010,24,5511,1260,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cape Verde,AFR,2010,720,,,Cambodia,"181,934.00",,,Czech Republic,2010,26.00%,,Cape Verde,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cambodia,WPR,2010,63000,,,Cameroon,"165,351.00",,,Democratic Republic of the Congo,2010,24.00%,,Cambodia,2010,31,32236,2112,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cameroon,AFR,2010,54000,,,Canada,"4,034.36",,,Djibouti,2010,52.00%,,Cameroon,2010,35,19117,8314,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,AMR,2010,1600,,,Cape Verde,"1,566.99",,,Dominica,2010,38.00%,,Canada,2010,15,658,53,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cayman Islands,AMR,2010,5,,,Cayman Islands,,,,Dominican Republic,2010,60.00%,,Cayman Islands,2010,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Central African Republic,AFR,2010,19000,,,Central African Republic,"143,960.00",,,Ecuador,2010,100.00%,,Central African Republic,2010,0,2638,862,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Chad,AFR,2010,18000,,,Chad,"184,497.00",,,Egypt,2010,47.00%,,Chad,2010,0,3801,663,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Chile,AMR,2010,2700,,,Chile,"14,689.90",,,El Salvador,2010,96.00%,,Chile,2010,9,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,China,WPR,2010,1040000,,,China,"1,732,860.00",,,Equatorial Guinea,2010,92.00%,,China,2010,1222,145919,4542,229,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"China, Hong Kong SAR",WPR,2010,5700,,,"China, Hong Kong SAR",,,,Estonia,2010,89.00%,,"China, Hong Kong SAR",2010,28,3833,24,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"China, Macao SAR",WPR,2010,450,,,"China, Macao SAR",,,,Ethiopia,2010,43.00%,,"China, Macao SAR",2010,6,399,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,AMR,2010,14000,,,Colombia,"51,304.60",,,Fiji,2010,82.00%,,Colombia,2010,132,5079,1231,48,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Comoros,AFR,2010,230,,,Comoros,"10,215.30",,,Finland,2010,0.90%,,Comoros,2010,,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Congo,AFR,2010,16000,,,Congo,"57,706.70",,,France,2010,24.00%,,Congo,2010,,4106,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cook Islands,WPR,2010,0,,,Cook Islands,,,,Gabon,2010,27.00%,,Cook Islands,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Costa Rica,AMR,2010,620,,,Costa Rica,"2,497.33",,,Gambia,2010,97.00%,,Costa Rica,2010,,494,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cote d'Ivoire,AFR,2010,39000,,,Cote d'Ivoire,"260,347.00",,,Georgia,2010,32.00%,,Cote d'Ivoire,2010,0,16991,4112,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Croatia,EUR,2010,790,,,Croatia,"3,537.04",,,Ghana,2010,67.00%,,Croatia,2010,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cuba,AMR,2010,950,,,Cuba,"3,287.24",,,Grenada,2010,100.00%,,Cuba,2010,1,862,56,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Curacao,AMR,2010,6,,,Curacao,,,,Guatemala,2010,63.00%,,Curacao,2010,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Cyprus,EUR,2010,70,,,Cyprus,120.5,,,Guinea,2010,51.00%,,Cyprus,2010,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Czech Republic,EUR,2010,710,,,Czech Republic,"2,795.68",,,Guinea-Bissau,2010,46.00%,,Czech Republic,2010,9,177,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Democratic People's Republic of Korea,SEA,2010,106000,,,Democratic People's Republic of Korea,"173,864.00",,,Guyana,2010,88.00%,,Democratic People's Republic of Korea,2010,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Democratic Republic of the Congo,AFR,2010,216000,,,Democratic Republic of the Congo,"1,754,630.00",,,Haiti,2010,67.00%,,Democratic Republic of the Congo,2010,87,28997,5273,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Denmark,EUR,2010,380,,,Denmark,"1,032.16",,,Honduras,2010,54.00%,,Denmark,2010,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Djibouti,EMR,2010,5200,,,Djibouti,"11,210.80",,,Hungary,2010,#VALUE!,,Djibouti,2010,0,2163,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Dominica,AMR,2010,9,,,Dominica,77.66,,,Iceland,2010,95.00%,,Dominica,2010,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Dominican Republic,AMR,2010,6700,,,Dominican Republic,"20,860.60",,,India,2010,32.00%,,Dominican Republic,2010,100,2489,547,25,83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,AMR,2010,8800,,,Ecuador,"37,794.20",,,Indonesia,2010,0.90%,,Ecuador,2010,114,5183,427,28,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Egypt,EMR,2010,15000,,,Egypt,"83,146.50",,,Iran,2010,8.40%,,Egypt,2010,48,4483,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,El Salvador,AMR,2010,2000,,,El Salvador,"5,037.55",,,Iraq,2010,66.00%,,El Salvador,2010,2,1667,180,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,AFR,2010,940,,,Equatorial Guinea,"6,351.64",,,Ireland,2010,23.00%,,Equatorial Guinea,2010,0,786,225,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,AFR,2010,4700,,,Eritrea,"114,905.00",,,Israel,2010,90.00%,,Eritrea,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Estonia,EUR,2010,370,,,Estonia,"1,796.60",,,Jamaica,2010,87.00%,,Estonia,2010,63,298,34,36,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Ethiopia,AFR,2010,235000,,,Ethiopia,"1,754,220.00",,,Japan,2010,52.00%,,Ethiopia,2010,111,66955,9809,19,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Fiji,WPR,2010,240,,,Fiji,"1,891.82",,,Jordan,2010,99.00%,,Fiji,2010,0,157,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Finland,EUR,2010,350,,,Finland,"1,475.37",,,Kazakhstan,2010,84.00%,,Finland,2010,6,3,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,France,EUR,2010,5600,,,France,"20,139.70",,,Kenya,2010,91.00%,,France,2010,,1233,121,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,French Polynesia,WPR,2010,47,,,French Polynesia,,,,Kiribati,2010,54.00%,,French Polynesia,2010,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Gabon,AFR,2010,7300,,,Gabon,"14,463.70",,,Kuwait,2010,100.00%,,Gabon,2010,0,1130,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Gambia,AFR,2010,3000,,,Gambia,"15,474.83",,,Kyrgyzstan,2010,2.90%,,Gambia,2010,0,1962,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,EUR,2010,5400,,,Georgia,"13,817.90",,,Lao People's Democratic Republic,2010,38.00%,,Georgia,2010,529,1841,35,188,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,EUR,2010,4700,,,Germany,"14,916.60",,,Latvia,2010,85.00%,,Germany,2010,48,,,33,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Ghana,AFR,2010,44000,,,Ghana,"154,629.00",,,Lebanon,2010,52.00%,,Ghana,2010,3,10147,2676,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Greece,EUR,2010,510,,,Greece,"2,564.03",,,Lesotho,2010,84.00%,,Greece,2010,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Greenland,EUR,2010,130,,,Grenada,90,,,Liberia,2010,53.00%,,Greenland,2010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Grenada,AMR,2010,5,,,Guam,,,,Libya,2010,0.00%,,Grenada,2010,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Guam,WPR,2010,120,,,Guatemala,"48,853.10",,,Madagascar,2010,65.00%,,Guam,2010,2,63,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Guatemala,AMR,2010,4200,,,Guinea,"133,856.00",,,Malawi,2010,88.00%,,Guatemala,2010,15,2121,255,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Guinea,AFR,2010,20000,,,Guinea-Bissau,"26,857.80",,,Malaysia,2010,91.00%,,Guinea,2010,31,5776,1483,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
